user_id,month,plan,monthly_price,payment_status,amount_paid,is_active
867,7,basic,9.99,paid,9.99,True
868,7,basic,9.99,paid,9.99,True
869,7,premium,29.99,paid,29.99,True
870,7,premium,29.99,failed,0.0,False
871,7,basic,9.99,paid,9.99,True
872,7,basic,9.99,paid,9.99,True
873,7,pro,19.99,paid,19.99,True
874,7,basic,9.99,paid,9.99,True
875,7,basic,9.99,paid,9.99,True
876,7,basic,9.99,paid,9.99,True
877,7,pro,19.99,paid,19.99,True
878,7,pro,19.99,paid,19.99,True
879,7,basic,9.99,failed,0.0,False
880,7,basic,9.99,paid,9.99,True
881,7,basic,9.99,failed,0.0,False
882,7,pro,19.99,paid,19.99,True
883,7,basic,9.99,paid,9.99,True
884,7,basic,9.99,paid,9.99,True
885,7,pro,19.99,failed,0.0,False
886,7,basic,9.99,paid,9.99,True
887,7,pro,19.99,paid,19.99,True
888,7,basic,9.99,paid,9.99,True
889,7,basic,9.99,failed,0.0,True
890,7,basic,9.99,paid,9.99,True
891,7,pro,19.99,paid,19.99,True
892,7,premium,29.99,paid,29.99,True
893,7,pro,19.99,paid,19.99,True
894,7,basic,9.99,paid,9.99,True
895,7,pro,19.99,paid,19.99,True
896,7,basic,9.99,paid,9.99,True
897,7,basic,9.99,paid,9.99,True
898,7,premium,29.99,paid,29.99,True
899,7,basic,9.99,paid,9.99,True
900,7,basic,9.99,paid,9.99,True
901,7,basic,9.99,failed,0.0,False
902,7,basic,9.99,failed,0.0,True
903,7,basic,9.99,paid,9.99,True
904,7,pro,19.99,paid,19.99,True
905,7,basic,9.99,paid,9.99,True
906,7,premium,29.99,failed,0.0,False
907,7,pro,19.99,paid,19.99,True
908,7,basic,9.99,paid,9.99,True
909,7,basic,9.99,paid,9.99,True
910,7,basic,9.99,failed,0.0,True
911,7,pro,19.99,failed,0.0,False
912,7,basic,9.99,paid,9.99,True
913,7,pro,19.99,failed,0.0,False
914,7,basic,9.99,paid,9.99,True
915,7,pro,19.99,paid,19.99,True
916,7,basic,9.99,paid,9.99,True
917,7,basic,9.99,paid,9.99,True
918,7,premium,29.99,paid,29.99,True
919,7,pro,19.99,paid,19.99,True
920,7,basic,9.99,paid,9.99,True
921,7,premium,29.99,failed,0.0,False
922,7,basic,9.99,paid,9.99,True
923,7,premium,29.99,paid,29.99,True
924,7,pro,19.99,failed,0.0,False
925,7,basic,9.99,paid,9.99,True
926,7,basic,9.99,paid,9.99,True
927,7,basic,9.99,paid,9.99,True
928,7,pro,19.99,paid,19.99,True
929,7,pro,19.99,paid,19.99,True
930,7,basic,9.99,paid,9.99,True
931,7,basic,9.99,paid,9.99,True
932,7,pro,19.99,paid,19.99,True
933,7,premium,29.99,paid,29.99,True
934,7,pro,19.99,paid,19.99,True
935,7,basic,9.99,paid,9.99,True
936,7,basic,9.99,failed,0.0,False
937,7,basic,9.99,paid,9.99,True
938,7,premium,29.99,paid,29.99,True
939,7,basic,9.99,paid,9.99,True
940,7,pro,19.99,paid,19.99,True
941,7,basic,9.99,paid,9.99,True
942,7,pro,19.99,paid,19.99,True
943,7,pro,19.99,paid,19.99,True
944,7,pro,19.99,paid,19.99,True
945,7,basic,9.99,paid,9.99,True
946,7,basic,9.99,paid,9.99,True
947,7,basic,9.99,paid,9.99,True
948,7,premium,29.99,paid,29.99,True
949,7,premium,29.99,paid,29.99,True
950,7,pro,19.99,paid,19.99,True
951,7,pro,19.99,failed,0.0,False
952,7,pro,19.99,paid,19.99,True
953,7,basic,9.99,paid,9.99,True
954,7,premium,29.99,paid,29.99,True
955,7,basic,9.99,paid,9.99,True
956,7,basic,9.99,paid,9.99,True
957,7,pro,19.99,paid,19.99,True
958,7,basic,9.99,failed,0.0,False
959,7,basic,9.99,paid,9.99,True
960,7,pro,19.99,failed,0.0,False
961,7,basic,9.99,paid,9.99,True
962,7,pro,19.99,paid,19.99,True
963,7,basic,9.99,paid,9.99,True
964,7,basic,9.99,paid,9.99,True
965,7,basic,9.99,paid,9.99,True
966,7,basic,9.99,paid,9.99,True
967,7,pro,19.99,paid,19.99,True
968,7,basic,9.99,paid,9.99,True
969,7,pro,19.99,paid,19.99,True
970,7,basic,9.99,paid,9.99,True
971,7,pro,19.99,paid,19.99,True
972,7,premium,29.99,paid,29.99,True
973,7,pro,19.99,failed,0.0,False
974,7,basic,9.99,failed,0.0,False
975,7,basic,9.99,failed,0.0,False
976,7,basic,9.99,paid,9.99,True
977,7,pro,19.99,paid,19.99,True
978,7,basic,9.99,paid,9.99,True
979,7,basic,9.99,paid,9.99,True
980,7,pro,19.99,paid,19.99,True
981,7,basic,9.99,paid,9.99,True
982,7,pro,19.99,paid,19.99,True
983,7,basic,9.99,paid,9.99,True
984,7,basic,9.99,paid,9.99,True
985,7,pro,19.99,paid,19.99,True
986,7,basic,9.99,paid,9.99,True
987,7,pro,19.99,paid,19.99,True
988,7,basic,9.99,paid,9.99,True
989,7,basic,9.99,paid,9.99,True
990,7,pro,19.99,paid,19.99,True
991,7,pro,19.99,paid,19.99,True
992,7,pro,19.99,paid,19.99,True
993,7,basic,9.99,failed,0.0,False
994,7,pro,19.99,failed,0.0,False
995,7,basic,9.99,failed,0.0,True
996,7,basic,9.99,paid,9.99,True
997,7,premium,29.99,paid,29.99,True
998,7,basic,9.99,paid,9.99,True
999,7,premium,29.99,paid,29.99,True
1000,7,basic,9.99,paid,9.99,True
1,8,basic,9.99,paid,9.99,True
2,8,premium,29.99,paid,29.99,True
3,8,pro,19.99,failed,0.0,False
4,8,pro,19.99,paid,19.99,True
5,8,basic,9.99,failed,0.0,False
6,8,basic,9.99,failed,0.0,False
7,8,basic,9.99,paid,9.99,True
8,8,premium,29.99,paid,29.99,True
9,8,pro,19.99,paid,19.99,True
10,8,pro,19.99,paid,19.99,True
11,8,basic,9.99,paid,9.99,True
12,8,premium,29.99,paid,29.99,True
13,8,pro,19.99,paid,19.99,True
14,8,basic,9.99,failed,0.0,False
15,8,basic,9.99,paid,9.99,True
16,8,basic,9.99,failed,0.0,False
17,8,basic,9.99,paid,9.99,True
18,8,pro,19.99,paid,19.99,True
19,8,basic,9.99,paid,9.99,True
20,8,basic,9.99,paid,9.99,True
21,8,pro,19.99,paid,19.99,True
22,8,basic,9.99,paid,9.99,True
23,8,basic,9.99,failed,0.0,False
24,8,basic,9.99,paid,9.99,True
25,8,basic,9.99,failed,0.0,False
26,8,pro,19.99,paid,19.99,True
27,8,basic,9.99,paid,9.99,True
28,8,pro,19.99,paid,19.99,True
29,8,pro,19.99,paid,19.99,True
30,8,basic,9.99,paid,9.99,True
31,8,pro,19.99,paid,19.99,True
32,8,basic,9.99,paid,9.99,True
33,8,basic,9.99,failed,0.0,False
34,8,premium,29.99,paid,29.99,True
35,8,premium,29.99,paid,29.99,True
36,8,pro,19.99,paid,19.99,True
37,8,basic,9.99,paid,9.99,True
38,8,basic,9.99,failed,0.0,False
39,8,pro,19.99,paid,19.99,True
40,8,basic,9.99,paid,9.99,True
41,8,basic,9.99,paid,9.99,True
42,8,basic,9.99,paid,9.99,True
43,8,basic,9.99,failed,0.0,False
44,8,premium,29.99,paid,29.99,True
45,8,basic,9.99,paid,9.99,True
46,8,pro,19.99,paid,19.99,True
47,8,basic,9.99,paid,9.99,True
48,8,pro,19.99,paid,19.99,True
49,8,pro,19.99,paid,19.99,True
50,8,basic,9.99,failed,0.0,True
51,8,premium,29.99,failed,0.0,True
52,8,pro,19.99,failed,0.0,False
53,8,premium,29.99,paid,29.99,True
54,8,premium,29.99,paid,29.99,True
55,8,pro,19.99,paid,19.99,True
56,8,premium,29.99,paid,29.99,True
57,8,basic,9.99,paid,9.99,True
58,8,basic,9.99,paid,9.99,True
59,8,basic,9.99,paid,9.99,True
60,8,basic,9.99,paid,9.99,True
61,8,basic,9.99,paid,9.99,True
62,8,basic,9.99,paid,9.99,True
63,8,pro,19.99,paid,19.99,True
64,8,basic,9.99,paid,9.99,True
65,8,basic,9.99,paid,9.99,True
66,8,pro,19.99,paid,19.99,True
67,8,basic,9.99,paid,9.99,True
68,8,pro,19.99,paid,19.99,True
69,8,basic,9.99,failed,0.0,False
70,8,premium,29.99,paid,29.99,True
71,8,pro,19.99,paid,19.99,True
72,8,basic,9.99,paid,9.99,True
73,8,basic,9.99,paid,9.99,True
74,8,pro,19.99,paid,19.99,True
75,8,pro,19.99,paid,19.99,True
76,8,pro,19.99,failed,0.0,True
77,8,pro,19.99,failed,0.0,True
78,8,basic,9.99,paid,9.99,True
79,8,basic,9.99,paid,9.99,True
80,8,basic,9.99,paid,9.99,True
81,8,premium,29.99,paid,29.99,True
82,8,pro,19.99,paid,19.99,True
83,8,basic,9.99,failed,0.0,False
84,8,basic,9.99,paid,9.99,True
85,8,basic,9.99,paid,9.99,True
86,8,basic,9.99,paid,9.99,True
87,8,pro,19.99,paid,19.99,True
88,8,pro,19.99,failed,0.0,False
89,8,premium,29.99,paid,29.99,True
90,8,basic,9.99,paid,9.99,True
91,8,basic,9.99,paid,9.99,True
92,8,pro,19.99,paid,19.99,True
93,8,pro,19.99,paid,19.99,True
94,8,pro,19.99,paid,19.99,True
95,8,pro,19.99,paid,19.99,True
96,8,basic,9.99,paid,9.99,True
97,8,pro,19.99,paid,19.99,True
98,8,basic,9.99,failed,0.0,False
99,8,basic,9.99,failed,0.0,False
100,8,basic,9.99,failed,0.0,False
101,8,basic,9.99,paid,9.99,True
102,8,pro,19.99,failed,0.0,False
103,8,basic,9.99,failed,0.0,False
104,8,pro,19.99,paid,19.99,True
105,8,premium,29.99,paid,29.99,True
106,8,basic,9.99,failed,0.0,False
107,8,basic,9.99,failed,0.0,False
108,8,pro,19.99,paid,19.99,True
109,8,basic,9.99,failed,0.0,False
110,8,basic,9.99,paid,9.99,True
111,8,basic,9.99,paid,9.99,True
112,8,basic,9.99,failed,0.0,False
113,8,premium,29.99,paid,29.99,True
114,8,pro,19.99,paid,19.99,True
115,8,pro,19.99,failed,0.0,False
116,8,premium,29.99,paid,29.99,True
117,8,pro,19.99,paid,19.99,True
118,8,basic,9.99,failed,0.0,False
119,8,premium,29.99,failed,0.0,False
120,8,pro,19.99,failed,0.0,False
121,8,pro,19.99,paid,19.99,True
122,8,premium,29.99,failed,0.0,True
123,8,basic,9.99,paid,9.99,True
124,8,basic,9.99,failed,0.0,False
125,8,basic,9.99,paid,9.99,True
126,8,basic,9.99,paid,9.99,True
127,8,pro,19.99,paid,19.99,True
128,8,premium,29.99,failed,0.0,False
129,8,basic,9.99,paid,9.99,True
130,8,pro,19.99,paid,19.99,True
131,8,basic,9.99,paid,9.99,True
132,8,basic,9.99,paid,9.99,True
133,8,basic,9.99,paid,9.99,True
134,8,basic,9.99,failed,0.0,False
135,8,premium,29.99,paid,29.99,True
136,8,basic,9.99,paid,9.99,True
137,8,pro,19.99,failed,0.0,False
138,8,pro,19.99,paid,19.99,True
139,8,basic,9.99,paid,9.99,True
140,8,premium,29.99,paid,29.99,True
141,8,premium,29.99,paid,29.99,True
142,8,basic,9.99,paid,9.99,True
143,8,basic,9.99,failed,0.0,False
144,8,basic,9.99,failed,0.0,True
145,8,basic,9.99,paid,9.99,True
146,8,basic,9.99,paid,9.99,True
147,8,pro,19.99,failed,0.0,False
148,8,pro,19.99,paid,19.99,True
149,8,basic,9.99,paid,9.99,True
150,8,basic,9.99,paid,9.99,True
151,8,premium,29.99,paid,29.99,True
152,8,basic,9.99,paid,9.99,True
153,8,basic,9.99,paid,9.99,True
154,8,basic,9.99,paid,9.99,True
155,8,premium,29.99,paid,29.99,True
156,8,basic,9.99,paid,9.99,True
157,8,pro,19.99,paid,19.99,True
158,8,pro,19.99,paid,19.99,True
159,8,basic,9.99,paid,9.99,True
160,8,pro,19.99,paid,19.99,True
161,8,basic,9.99,failed,0.0,False
162,8,pro,19.99,paid,19.99,True
163,8,pro,19.99,paid,19.99,True
164,8,pro,19.99,failed,0.0,False
165,8,basic,9.99,failed,0.0,True
166,8,pro,19.99,failed,0.0,False
167,8,basic,9.99,paid,9.99,True
168,8,basic,9.99,paid,9.99,True
169,8,basic,9.99,paid,9.99,True
170,8,pro,19.99,failed,0.0,False
171,8,pro,19.99,paid,19.99,True
172,8,basic,9.99,paid,9.99,True
173,8,pro,19.99,paid,19.99,True
174,8,basic,9.99,paid,9.99,True
175,8,pro,19.99,paid,19.99,True
176,8,basic,9.99,paid,9.99,True
177,8,pro,19.99,failed,0.0,False
178,8,basic,9.99,paid,9.99,True
179,8,premium,29.99,paid,29.99,True
180,8,basic,9.99,paid,9.99,True
181,8,basic,9.99,failed,0.0,False
182,8,basic,9.99,failed,0.0,True
183,8,premium,29.99,failed,0.0,False
184,8,premium,29.99,paid,29.99,True
185,8,basic,9.99,paid,9.99,True
186,8,pro,19.99,paid,19.99,True
187,8,pro,19.99,paid,19.99,True
188,8,pro,19.99,paid,19.99,True
189,8,pro,19.99,paid,19.99,True
190,8,basic,9.99,paid,9.99,True
191,8,basic,9.99,paid,9.99,True
192,8,premium,29.99,paid,29.99,True
193,8,premium,29.99,paid,29.99,True
194,8,pro,19.99,paid,19.99,True
195,8,basic,9.99,paid,9.99,True
196,8,basic,9.99,failed,0.0,False
197,8,pro,19.99,failed,0.0,False
198,8,premium,29.99,paid,29.99,True
199,8,premium,29.99,failed,0.0,False
200,8,pro,19.99,failed,0.0,False
201,8,pro,19.99,paid,19.99,True
202,8,basic,9.99,failed,0.0,False
203,8,basic,9.99,paid,9.99,True
204,8,premium,29.99,paid,29.99,True
205,8,pro,19.99,paid,19.99,True
206,8,basic,9.99,paid,9.99,True
207,8,basic,9.99,failed,0.0,False
208,8,pro,19.99,paid,19.99,True
209,8,basic,9.99,paid,9.99,True
210,8,basic,9.99,paid,9.99,True
211,8,pro,19.99,paid,19.99,True
212,8,pro,19.99,paid,19.99,True
213,8,pro,19.99,paid,19.99,True
214,8,basic,9.99,failed,0.0,True
215,8,pro,19.99,paid,19.99,True
216,8,basic,9.99,paid,9.99,True
217,8,basic,9.99,paid,9.99,True
218,8,pro,19.99,failed,0.0,False
219,8,pro,19.99,paid,19.99,True
220,8,pro,19.99,paid,19.99,True
221,8,pro,19.99,paid,19.99,True
222,8,pro,19.99,paid,19.99,True
223,8,basic,9.99,paid,9.99,True
224,8,basic,9.99,paid,9.99,True
225,8,basic,9.99,paid,9.99,True
226,8,basic,9.99,failed,0.0,False
227,8,premium,29.99,failed,0.0,True
228,8,basic,9.99,failed,0.0,False
229,8,premium,29.99,paid,29.99,True
230,8,pro,19.99,paid,19.99,True
231,8,pro,19.99,paid,19.99,True
232,8,pro,19.99,paid,19.99,True
233,8,pro,19.99,paid,19.99,True
234,8,basic,9.99,paid,9.99,True
235,8,basic,9.99,paid,9.99,True
236,8,pro,19.99,paid,19.99,True
237,8,basic,9.99,failed,0.0,False
238,8,basic,9.99,failed,0.0,False
239,8,pro,19.99,failed,0.0,False
240,8,basic,9.99,paid,9.99,True
241,8,premium,29.99,paid,29.99,True
242,8,premium,29.99,paid,29.99,True
243,8,premium,29.99,paid,29.99,True
244,8,basic,9.99,paid,9.99,True
245,8,basic,9.99,paid,9.99,True
246,8,premium,29.99,paid,29.99,True
247,8,basic,9.99,paid,9.99,True
248,8,premium,29.99,paid,29.99,True
249,8,premium,29.99,paid,29.99,True
250,8,premium,29.99,paid,29.99,True
251,8,basic,9.99,paid,9.99,True
252,8,basic,9.99,paid,9.99,True
253,8,premium,29.99,paid,29.99,True
254,8,basic,9.99,failed,0.0,True
255,8,basic,9.99,paid,9.99,True
256,8,pro,19.99,failed,0.0,False
257,8,premium,29.99,failed,0.0,False
258,8,pro,19.99,paid,19.99,True
259,8,pro,19.99,failed,0.0,True
260,8,basic,9.99,paid,9.99,True
261,8,pro,19.99,failed,0.0,False
262,8,premium,29.99,paid,29.99,True
263,8,basic,9.99,paid,9.99,True
264,8,pro,19.99,paid,19.99,True
265,8,premium,29.99,failed,0.0,False
266,8,pro,19.99,failed,0.0,False
267,8,pro,19.99,paid,19.99,True
268,8,pro,19.99,paid,19.99,True
269,8,basic,9.99,paid,9.99,True
270,8,basic,9.99,paid,9.99,True
271,8,pro,19.99,paid,19.99,True
272,8,pro,19.99,paid,19.99,True
273,8,premium,29.99,paid,29.99,True
274,8,premium,29.99,failed,0.0,True
275,8,pro,19.99,failed,0.0,False
276,8,pro,19.99,failed,0.0,True
277,8,pro,19.99,failed,0.0,False
278,8,pro,19.99,paid,19.99,True
279,8,pro,19.99,paid,19.99,True
280,8,pro,19.99,failed,0.0,False
281,8,premium,29.99,paid,29.99,True
282,8,basic,9.99,failed,0.0,False
283,8,basic,9.99,paid,9.99,True
284,8,basic,9.99,paid,9.99,True
285,8,pro,19.99,failed,0.0,True
286,8,basic,9.99,paid,9.99,True
287,8,basic,9.99,failed,0.0,False
288,8,pro,19.99,paid,19.99,True
289,8,basic,9.99,paid,9.99,True
290,8,pro,19.99,paid,19.99,True
291,8,basic,9.99,paid,9.99,True
292,8,basic,9.99,paid,9.99,True
293,8,pro,19.99,failed,0.0,False
294,8,basic,9.99,failed,0.0,False
295,8,basic,9.99,paid,9.99,True
296,8,pro,19.99,paid,19.99,True
297,8,pro,19.99,paid,19.99,True
298,8,basic,9.99,paid,9.99,True
299,8,pro,19.99,paid,19.99,True
300,8,basic,9.99,paid,9.99,True
301,8,basic,9.99,paid,9.99,True
302,8,pro,19.99,paid,19.99,True
303,8,pro,19.99,paid,19.99,True
304,8,pro,19.99,paid,19.99,True
305,8,pro,19.99,failed,0.0,False
306,8,premium,29.99,failed,0.0,False
307,8,pro,19.99,failed,0.0,False
308,8,basic,9.99,paid,9.99,True
309,8,pro,19.99,paid,19.99,True
310,8,basic,9.99,paid,9.99,True
311,8,basic,9.99,failed,0.0,False
312,8,basic,9.99,paid,9.99,True
313,8,basic,9.99,failed,0.0,True
314,8,premium,29.99,paid,29.99,True
315,8,pro,19.99,paid,19.99,True
316,8,pro,19.99,paid,19.99,True
317,8,basic,9.99,paid,9.99,True
318,8,basic,9.99,paid,9.99,True
319,8,basic,9.99,paid,9.99,True
320,8,basic,9.99,failed,0.0,False
321,8,pro,19.99,failed,0.0,False
322,8,pro,19.99,paid,19.99,True
323,8,pro,19.99,paid,19.99,True
324,8,basic,9.99,failed,0.0,False
325,8,premium,29.99,paid,29.99,True
326,8,pro,19.99,paid,19.99,True
327,8,pro,19.99,paid,19.99,True
328,8,pro,19.99,paid,19.99,True
329,8,basic,9.99,paid,9.99,True
330,8,basic,9.99,paid,9.99,True
331,8,basic,9.99,paid,9.99,True
332,8,pro,19.99,paid,19.99,True
333,8,basic,9.99,paid,9.99,True
334,8,basic,9.99,paid,9.99,True
335,8,basic,9.99,paid,9.99,True
336,8,basic,9.99,paid,9.99,True
337,8,premium,29.99,paid,29.99,True
338,8,pro,19.99,paid,19.99,True
339,8,basic,9.99,paid,9.99,True
340,8,basic,9.99,paid,9.99,True
341,8,basic,9.99,paid,9.99,True
342,8,basic,9.99,paid,9.99,True
343,8,basic,9.99,paid,9.99,True
344,8,basic,9.99,paid,9.99,True
345,8,basic,9.99,paid,9.99,True
346,8,pro,19.99,paid,19.99,True
347,8,pro,19.99,paid,19.99,True
348,8,basic,9.99,paid,9.99,True
349,8,basic,9.99,failed,0.0,False
350,8,pro,19.99,paid,19.99,True
351,8,pro,19.99,paid,19.99,True
352,8,premium,29.99,paid,29.99,True
353,8,pro,19.99,failed,0.0,False
354,8,basic,9.99,paid,9.99,True
355,8,basic,9.99,paid,9.99,True
356,8,pro,19.99,paid,19.99,True
357,8,basic,9.99,paid,9.99,True
358,8,pro,19.99,paid,19.99,True
359,8,premium,29.99,failed,0.0,False
360,8,pro,19.99,paid,19.99,True
361,8,basic,9.99,paid,9.99,True
362,8,pro,19.99,paid,19.99,True
363,8,basic,9.99,paid,9.99,True
364,8,pro,19.99,paid,19.99,True
365,8,premium,29.99,paid,29.99,True
366,8,basic,9.99,failed,0.0,False
367,8,premium,29.99,paid,29.99,True
368,8,premium,29.99,paid,29.99,True
369,8,basic,9.99,failed,0.0,False
370,8,basic,9.99,paid,9.99,True
371,8,basic,9.99,paid,9.99,True
372,8,basic,9.99,paid,9.99,True
373,8,basic,9.99,paid,9.99,True
374,8,pro,19.99,failed,0.0,False
375,8,basic,9.99,failed,0.0,False
376,8,basic,9.99,failed,0.0,False
377,8,pro,19.99,paid,19.99,True
378,8,basic,9.99,paid,9.99,True
379,8,pro,19.99,failed,0.0,True
380,8,basic,9.99,failed,0.0,False
381,8,basic,9.99,failed,0.0,False
382,8,pro,19.99,paid,19.99,True
383,8,pro,19.99,paid,19.99,True
384,8,premium,29.99,paid,29.99,True
385,8,pro,19.99,failed,0.0,False
386,8,pro,19.99,paid,19.99,True
387,8,basic,9.99,paid,9.99,True
388,8,basic,9.99,paid,9.99,True
389,8,pro,19.99,paid,19.99,True
390,8,pro,19.99,paid,19.99,True
391,8,premium,29.99,paid,29.99,True
392,8,basic,9.99,paid,9.99,True
393,8,basic,9.99,paid,9.99,True
394,8,pro,19.99,paid,19.99,True
395,8,basic,9.99,paid,9.99,True
396,8,premium,29.99,paid,29.99,True
397,8,premium,29.99,paid,29.99,True
398,8,basic,9.99,failed,0.0,False
399,8,pro,19.99,paid,19.99,True
400,8,pro,19.99,paid,19.99,True
401,8,basic,9.99,paid,9.99,True
402,8,premium,29.99,failed,0.0,False
403,8,pro,19.99,failed,0.0,False
404,8,pro,19.99,paid,19.99,True
405,8,basic,9.99,paid,9.99,True
406,8,premium,29.99,failed,0.0,True
407,8,basic,9.99,paid,9.99,True
408,8,basic,9.99,paid,9.99,True
409,8,premium,29.99,paid,29.99,True
410,8,basic,9.99,paid,9.99,True
411,8,basic,9.99,paid,9.99,True
412,8,premium,29.99,paid,29.99,True
413,8,premium,29.99,paid,29.99,True
414,8,pro,19.99,paid,19.99,True
415,8,pro,19.99,paid,19.99,True
416,8,basic,9.99,paid,9.99,True
417,8,basic,9.99,paid,9.99,True
418,8,basic,9.99,paid,9.99,True
419,8,pro,19.99,paid,19.99,True
420,8,pro,19.99,paid,19.99,True
421,8,pro,19.99,failed,0.0,False
422,8,pro,19.99,paid,19.99,True
423,8,basic,9.99,failed,0.0,False
424,8,basic,9.99,paid,9.99,True
425,8,basic,9.99,failed,0.0,False
426,8,pro,19.99,failed,0.0,False
427,8,basic,9.99,paid,9.99,True
428,8,premium,29.99,paid,29.99,True
429,8,basic,9.99,paid,9.99,True
430,8,basic,9.99,failed,0.0,False
431,8,basic,9.99,paid,9.99,True
432,8,pro,19.99,paid,19.99,True
433,8,pro,19.99,paid,19.99,True
434,8,basic,9.99,paid,9.99,True
435,8,basic,9.99,paid,9.99,True
436,8,pro,19.99,failed,0.0,False
437,8,basic,9.99,paid,9.99,True
438,8,pro,19.99,failed,0.0,False
439,8,pro,19.99,failed,0.0,True
440,8,basic,9.99,failed,0.0,False
441,8,basic,9.99,failed,0.0,False
442,8,premium,29.99,paid,29.99,True
443,8,basic,9.99,failed,0.0,False
444,8,basic,9.99,failed,0.0,False
445,8,pro,19.99,failed,0.0,False
446,8,premium,29.99,paid,29.99,True
447,8,premium,29.99,paid,29.99,True
448,8,pro,19.99,paid,19.99,True
449,8,basic,9.99,failed,0.0,False
450,8,basic,9.99,paid,9.99,True
451,8,pro,19.99,paid,19.99,True
452,8,pro,19.99,paid,19.99,True
453,8,basic,9.99,paid,9.99,True
454,8,premium,29.99,paid,29.99,True
455,8,basic,9.99,paid,9.99,True
456,8,basic,9.99,paid,9.99,True
457,8,basic,9.99,paid,9.99,True
458,8,basic,9.99,paid,9.99,True
459,8,basic,9.99,failed,0.0,False
460,8,basic,9.99,failed,0.0,False
461,8,basic,9.99,paid,9.99,True
462,8,pro,19.99,paid,19.99,True
463,8,pro,19.99,paid,19.99,True
464,8,pro,19.99,paid,19.99,True
465,8,premium,29.99,failed,0.0,False
466,8,basic,9.99,paid,9.99,True
467,8,basic,9.99,failed,0.0,False
468,8,premium,29.99,paid,29.99,True
469,8,basic,9.99,paid,9.99,True
470,8,premium,29.99,paid,29.99,True
471,8,basic,9.99,paid,9.99,True
472,8,premium,29.99,failed,0.0,False
473,8,basic,9.99,paid,9.99,True
474,8,premium,29.99,paid,29.99,True
475,8,pro,19.99,paid,19.99,True
476,8,premium,29.99,paid,29.99,True
477,8,basic,9.99,paid,9.99,True
478,8,pro,19.99,paid,19.99,True
479,8,premium,29.99,paid,29.99,True
480,8,pro,19.99,paid,19.99,True
481,8,pro,19.99,paid,19.99,True
482,8,pro,19.99,paid,19.99,True
483,8,basic,9.99,paid,9.99,True
484,8,pro,19.99,paid,19.99,True
485,8,pro,19.99,paid,19.99,True
486,8,premium,29.99,paid,29.99,True
487,8,basic,9.99,paid,9.99,True
488,8,basic,9.99,paid,9.99,True
489,8,premium,29.99,paid,29.99,True
490,8,premium,29.99,paid,29.99,True
491,8,basic,9.99,paid,9.99,True
492,8,pro,19.99,paid,19.99,True
493,8,basic,9.99,paid,9.99,True
494,8,basic,9.99,paid,9.99,True
495,8,basic,9.99,paid,9.99,True
496,8,basic,9.99,failed,0.0,False
497,8,pro,19.99,paid,19.99,True
498,8,basic,9.99,paid,9.99,True
499,8,premium,29.99,paid,29.99,True
500,8,premium,29.99,paid,29.99,True
501,8,pro,19.99,paid,19.99,True
502,8,pro,19.99,paid,19.99,True
503,8,basic,9.99,paid,9.99,True
504,8,pro,19.99,paid,19.99,True
505,8,pro,19.99,paid,19.99,True
506,8,basic,9.99,failed,0.0,False
507,8,premium,29.99,failed,0.0,False
508,8,pro,19.99,failed,0.0,True
509,8,premium,29.99,paid,29.99,True
510,8,pro,19.99,paid,19.99,True
511,8,pro,19.99,failed,0.0,False
512,8,basic,9.99,paid,9.99,True
513,8,premium,29.99,paid,29.99,True
514,8,premium,29.99,paid,29.99,True
515,8,basic,9.99,failed,0.0,False
516,8,basic,9.99,paid,9.99,True
517,8,basic,9.99,paid,9.99,True
518,8,pro,19.99,failed,0.0,True
519,8,premium,29.99,paid,29.99,True
520,8,basic,9.99,paid,9.99,True
521,8,pro,19.99,paid,19.99,True
522,8,basic,9.99,paid,9.99,True
523,8,premium,29.99,paid,29.99,True
524,8,pro,19.99,failed,0.0,True
525,8,pro,19.99,paid,19.99,True
526,8,basic,9.99,paid,9.99,True
527,8,basic,9.99,failed,0.0,False
528,8,basic,9.99,paid,9.99,True
529,8,basic,9.99,failed,0.0,False
530,8,premium,29.99,paid,29.99,True
531,8,pro,19.99,paid,19.99,True
532,8,premium,29.99,paid,29.99,True
533,8,premium,29.99,paid,29.99,True
534,8,pro,19.99,failed,0.0,False
535,8,pro,19.99,paid,19.99,True
536,8,premium,29.99,paid,29.99,True
537,8,pro,19.99,paid,19.99,True
538,8,basic,9.99,paid,9.99,True
539,8,basic,9.99,paid,9.99,True
540,8,basic,9.99,paid,9.99,True
541,8,premium,29.99,paid,29.99,True
542,8,pro,19.99,paid,19.99,True
543,8,basic,9.99,failed,0.0,False
544,8,pro,19.99,paid,19.99,True
545,8,pro,19.99,paid,19.99,True
546,8,basic,9.99,paid,9.99,True
547,8,basic,9.99,paid,9.99,True
548,8,pro,19.99,paid,19.99,True
549,8,pro,19.99,paid,19.99,True
550,8,pro,19.99,paid,19.99,True
551,8,pro,19.99,failed,0.0,True
552,8,premium,29.99,paid,29.99,True
553,8,pro,19.99,failed,0.0,False
554,8,pro,19.99,failed,0.0,False
555,8,premium,29.99,paid,29.99,True
556,8,basic,9.99,paid,9.99,True
557,8,basic,9.99,paid,9.99,True
558,8,basic,9.99,failed,0.0,False
559,8,pro,19.99,paid,19.99,True
560,8,pro,19.99,paid,19.99,True
561,8,pro,19.99,paid,19.99,True
562,8,basic,9.99,paid,9.99,True
563,8,basic,9.99,paid,9.99,True
564,8,basic,9.99,paid,9.99,True
